uID,variable,factor,.id,source,zav.dv.3,sex,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,zav.include.strict,zav.condition,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
2910,4,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,4,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Tversky|Hsee|Schwarz|Zaval|Risen|Norenzayan|Zhong|Ross.Slate2|Gray|Knobe|Geissner|Shafir|Savani|Hauser,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,5,Global,NON-WEIRD,TRUE
2911,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Schwarz|Zhong|Ross.Slate2|Norenzayan|Hauser|Gray|Risen|Hsee|Geissner|Shafir|Knobe|Tversky|Zaval|Savani,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,14,Global,NON-WEIRD,TRUE
2912,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Zaval|Knobe|Tversky.Gati|Savani|Hauser|Gray|Norenzayan|Hsee|Tversky|Zhong|Schwarz|Geissner|Shafir|Ross.Slate2,ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
2925,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Risen|Zaval|Hauser|Zhong|Shafir|Norenzayan|Hsee|Ross.Slate2|Geissner|Tversky.Gati|Savani|Schwarz|Tversky|Knobe,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,3,Global,NON-WEIRD,TRUE
2926,2,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,2,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Schwarz|Ross.Slate2|Geissner|Zaval|Hsee|Norenzayan|Gray|Shafir|Risen|Hauser|Savani|Tversky|Zhong|Tversky.Gati|Knobe,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,4,Global,NON-WEIRD,TRUE
2927,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,1,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Hauser|Tversky|Shafir|Schwarz|Norenzayan|Ross.Slate2|Risen|Knobe|Zhong|Gray|Hsee|Savani|Zaval|Geissner,ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,14,Global,NON-WEIRD,TRUE
2929,3,Heat,ML2_Slate2_SpanishColombia_r_manually_recode_rosss21.csv,bogota,3,2,bogota,bogota,bogota,Colombia,"Universidad de los Andes, Bogotá, Colombia",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Geissner|Shafir|Tversky.Gati|Savani|Gray|Risen|Hauser|Ross.Slate2|Knobe|Tversky|Schwarz|Zaval|Norenzayan|Zhong,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,13,Global,NON-WEIRD,TRUE
2935,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Schwarz|Zaval|Norenzayan|Knobe|Savani|Tversky.Gati|Risen|Zhong|Ross.Slate2|Tversky|Hauser|Shafir|Hsee|Geissner|Gray,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
2946,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Tversky|Hsee|Hauser|Norenzayan|Geissner|Shafir|Gray|Ross.Slate2|Knobe|Tversky.Gati|Zhong|Schwarz|Zaval|Savani,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,14,Global,NON-WEIRD,TRUE
2955,1,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,1,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Norenzayan|Geissner|Zaval|Hsee|Tversky|Gray|Risen|Knobe|Zhong|Shafir|Hauser|Savani|Ross.Slate2|Schwarz,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,4,Global,NON-WEIRD,TRUE
2961,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Savani|Zaval|Geissner|Shafir|Zhong|Knobe|Hsee|Tversky.Gati|Norenzayan|Gray|Tversky|Schwarz|Risen|Ross.Slate2,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,3,Global,NON-WEIRD,TRUE
2970,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Zhong|Tversky|Knobe|Hauser|Schwarz|Hsee|Savani|Zaval|Norenzayan|Ross.Slate2|Shafir|Tversky.Gati|Risen|Geissner,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,9,Global,NON-WEIRD,TRUE
2978,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Savani|Norenzayan|Tversky.Gati|Gray|Zhong|Risen|Tversky|Shafir|Geissner|Hsee|Schwarz|Ross.Slate2|Zaval|Knobe|Hauser,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,13,Global,NON-WEIRD,TRUE
2979,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Zhong|Savani|Gray|Tversky|Norenzayan|Zaval|Knobe|Tversky.Gati|Hsee|Ross.Slate2|Schwarz|Geissner|Hauser|Risen,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing,7,Global,NON-WEIRD,TRUE
2990,2,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,2,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Gray|Ross.Slate2|Geissner|Tversky.Gati|Hauser|Norenzayan|Risen|Zhong|Knobe|Shafir|Zaval|Tversky|Savani|Schwarz,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,12,Global,NON-WEIRD,TRUE
2998,2,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,2,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Zhong|Schwarz|Savani|Zaval|Risen|Norenzayan|Ross.Slate2|Knobe|Shafir|Geissner|Tversky|Gray|Tversky.Gati|Hauser,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,5,Global,NON-WEIRD,TRUE
3004,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Hauser|Schwarz|Gray|Zaval|Tversky|Tversky.Gati|Hsee|Risen|Zhong|Savani|Ross.Slate2|Shafir|Norenzayan|Knobe,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,5,Global,NON-WEIRD,TRUE
3006,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Risen|Tversky.Gati|Geissner|Knobe|Tversky|Ross.Slate2|Hauser|Hsee|Norenzayan|Shafir|Schwarz|Savani|Zhong|Zaval,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,15,Global,NON-WEIRD,TRUE
3009,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Hauser|Knobe|Schwarz|Zhong|Hsee|Gray|Geissner|Tversky|Savani|Tversky.Gati|Zaval|Shafir|Risen|Norenzayan,ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing,12,Global,NON-WEIRD,TRUE
3011,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Hauser|Knobe|Geissner|Savani|Tversky|Zaval|Norenzayan|Risen|Zhong|Gray|Ross.Slate2|Tversky.Gati|Schwarz|Hsee,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,7,Global,NON-WEIRD,TRUE
3016,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Risen|Tversky|Tversky.Gati|Savani|Norenzayan|Knobe|Gray|Zaval|Hsee|Zhong|Ross.Slate2|Schwarz|Geissner|Hauser,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,9,Global,NON-WEIRD,TRUE
3017,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Zhong|Tversky|Hauser|Norenzayan|Hsee|Schwarz|Tversky.Gati|Shafir|Zaval|Knobe|Risen|Ross.Slate2|Geissner|Savani,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,10,Global,NON-WEIRD,TRUE
3045,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Schwarz|Geissner|Norenzayan|Zaval|Hsee|Zhong|Knobe|Tversky|Tversky.Gati|Shafir|Risen|Ross.Slate2|Hauser|Gray|Savani,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,4,Global,NON-WEIRD,TRUE
3047,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky|Ross.Slate2|Geissner|Savani|Knobe|Hauser|Gray|Schwarz|Risen|Zhong|Norenzayan|Hsee|Tversky.Gati|Zaval|Shafir,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection,14,Global,NON-WEIRD,TRUE
3078,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Savani|Schwarz|Tversky|Ross.Slate2|Zhong|Hsee|Risen|Shafir|Geissner|Zaval|Knobe|Gray|Hauser|Norenzayan,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection,11,Global,NON-WEIRD,TRUE
3082,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Norenzayan|Shafir|Tversky.Gati|Hauser|Knobe|Ross.Slate2|Gray|Hsee|Zhong|Tversky|Savani|Geissner|Zaval|Schwarz,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,14,Global,NON-WEIRD,TRUE
3084,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Geissner|Tversky.Gati|Hauser|Knobe|Shafir|Tversky|Ross.Slate2|Zaval|Schwarz|Zhong|Hsee|Norenzayan|Gray|Savani,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,9,Global,NON-WEIRD,TRUE
3095,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Knobe|Geissner|Zaval|Tversky|Gray|Norenzayan|Zhong|Hauser|Shafir|Ross.Slate2|Schwarz|Tversky.Gati|Savani|Risen,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing,4,Global,NON-WEIRD,TRUE
3098,2,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,2,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Geissner|Ross.Slate2|Shafir|Risen|Knobe|Tversky|Gray|Tversky.Gati|Savani|Zhong|Hauser|Schwarz|Zaval|Norenzayan,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five,14,Global,NON-WEIRD,TRUE
3102,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Gray|Schwarz|Norenzayan|Tversky|Tversky.Gati|Shafir|Risen|Geissner|Savani|Hauser|Hsee|Zhong|Knobe|Zaval,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,15,Global,NON-WEIRD,TRUE
3104,2,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,2,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Knobe|Zaval|Hsee|Gray|Schwarz|Tversky.Gati|Geissner|Shafir|Risen|Ross.Slate2|Tversky|Zhong|Hauser|Savani|Norenzayan,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,2,Global,NON-WEIRD,TRUE
3106,2,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,2,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Knobe|Norenzayan|Hsee|Gray|Hauser|Ross.Slate2|Shafir|Zhong|Tversky|Zaval|Savani|Tversky.Gati|Schwarz|Risen|Geissner,ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,10,Global,NON-WEIRD,TRUE
3111,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Hauser|Risen|Shafir|Zhong|Geissner|Ross.Slate2|Knobe|Zaval|Savani|Schwarz|Tversky.Gati|Tversky|Norenzayan|Gray,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,9,Global,NON-WEIRD,TRUE
3116,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Hauser|Risen|Shafir|Schwarz|Zhong|Knobe|Savani|Tversky|Geissner|Ross.Slate2|Norenzayan|Hsee|Zaval|Tversky.Gati,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,14,Global,NON-WEIRD,TRUE
3125,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Gray|Zhong|Tversky|Knobe|Norenzayan|Schwarz|Risen|Geissner|Hauser|Tversky.Gati|Shafir|Ross.Slate2|Savani|Zaval,ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing,15,Global,NON-WEIRD,TRUE
3129,3,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,3,1,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Geissner|Savani|Norenzayan|Hauser|Knobe|Risen|Shafir|Zaval|Schwarz|Hsee|Tversky|Ross.Slate2|Gray|Zhong,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,9,Global,NON-WEIRD,TRUE
3132,4,Heat,ML2_Slate2_SpanishCosta_Rica_r_manually_recode_rosss21.csv,ulatina,4,2,ulatina,ulatina,ulatina,Costa Rica,"Universidad Latina de Costa Rica, Costa Rica",Spanish,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Gray|Schwarz|Savani|Zaval|Geissner|Hauser|Hsee|Risen|Tversky.Gati|Knobe|Ross.Slate2|Shafir|Zhong|Tversky,ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,5,Global,NON-WEIRD,TRUE
3326,3,Heat,ML2_Slate2_Traditional_ChineseHong_Kong_r.csv,ouhk,3,1,ouhk,ouhk,ouhk,"Hong Kong, China",Open University of Hong Kong,Chinese (traditional),0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Norenzayan|Ross.Slate2|Hauser|Shafir|Geissner|Gray|Savani|Tversky.Gati|Zhong|Zaval|Hsee|Tversky|Knobe|Schwarz,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,11,Global,NON-WEIRD,TRUE
3339,3,Heat,ML2_Slate2_Traditional_ChineseHong_Kong_r.csv,ouhk,3,2,ouhk,ouhk,ouhk,"Hong Kong, China",Open University of Hong Kong,Chinese (traditional),0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Knobe|Tversky|Shafir|Norenzayan|Tversky.Gati|Schwarz|Ross.Slate2|Hsee|Zaval|Gray|Geissner|Savani|Zhong|Hauser,ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,10,Global,NON-WEIRD,TRUE
3341,3,Heat,ML2_Slate2_Traditional_ChineseHong_Kong_r.csv,ouhk,3,2,ouhk,ouhk,ouhk,"Hong Kong, China",Open University of Hong Kong,Chinese (traditional),0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Risen|Schwarz|Knobe|Hauser|Zhong|Hsee|Ross.Slate2|Tversky.Gati|Tversky|Savani|Norenzayan|Shafir|Gray|Zaval,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,15,Global,NON-WEIRD,TRUE
3344,3,Heat,ML2_Slate2_Traditional_ChineseHong_Kong_r.csv,ouhk,3,2,ouhk,ouhk,ouhk,"Hong Kong, China",Open University of Hong Kong,Chinese (traditional),0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zhong|Tversky|Shafir|Ross.Slate2|Norenzayan|Zaval|Tversky.Gati|Knobe|Risen|Hsee|Gray|Hauser|Geissner|Savani|Schwarz,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,6,Global,NON-WEIRD,TRUE
3346,3,Heat,ML2_Slate2_Traditional_ChineseHong_Kong_r.csv,ouhk,3,1,ouhk,ouhk,ouhk,"Hong Kong, China",Open University of Hong Kong,Chinese (traditional),0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Schwarz|Risen|Shafir|Zaval|Geissner|Hauser|Tversky|Tversky.Gati|Hsee|Norenzayan|Zhong|Gray|Savani|Knobe,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,5,Global,NON-WEIRD,TRUE
