.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,1,55.567,1,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Bauer|VanLange|Kay|Critcher|Hauser|Inbar|Alter|Graham|Ross.Slate1|Huang|Rottenstrich|Anderson,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,649,6,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,47.511,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Huang|Miyamoto|Hauser|VanLange|Anderson|Bauer|Graham|Inbar|Kay|Alter|Ross.Slate1|Critcher,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five,650,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,2,22.562,1,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Inbar|Hauser|Bauer|Miyamoto|Kay|Graham|Ross.Slate1|Critcher|Anderson|Alter|VanLange|Rottenstrich,ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),651,3,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,1,2.906,1,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Miyamoto|Bauer|Inbar|Rottenstrich|Graham|Huang|VanLange|Critcher|Alter|Anderson|Hauser|Ross.Slate1,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,652,12,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,11.25,2,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Graham|VanLange|Alter|Ross.Slate1|Kay|Inbar|Huang|Rottenstrich|Critcher|Miyamoto|Bauer|Anderson,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),659,1,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,76.511,2,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Hauser|Huang|Graham|Rottenstrich|Inbar|Bauer|Alter|VanLange|Critcher|Kay|Anderson|Ross.Slate1,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,660,2,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,2,47.569,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Huang|Bauer|VanLange|Inbar|Ross.Slate1|Hauser|Kay|Rottenstrich|Critcher|Alter|Miyamoto|Anderson,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,666,7,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,38.419,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Huang|Alter|Ross.Slate1|Bauer|Inbar|Anderson|Hauser|Kay|Graham|Rottenstrich|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,671,9,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,2,31.905,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|VanLange|Kay|Alter|Ross.Slate1|Inbar|Bauer|Rottenstrich|Huang|Hauser|Critcher|Anderson|Miyamoto,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,676,10,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,2,39.69,1,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Kay|Inbar|Bauer|Alter|Graham|Huang|Hauser|Miyamoto|Ross.Slate1|Rottenstrich|VanLange|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection,677,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,2,29.398,2,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Graham|Critcher|Alter|Kay|Hauser|Bauer|Ross.Slate1|Huang|Rottenstrich|Miyamoto|Inbar|Anderson,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),687,6,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,1.759,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Alter|Rottenstrich|Graham|Inbar|Huang|Kay|VanLange|Critcher|Bauer|Anderson|Hauser,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,688,13,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,1.032,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Miyamoto|Kay|Bauer|Huang|Rottenstrich|Graham|Anderson|VanLange|Inbar|Alter|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,689,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,2,41.574,2,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Anderson|Kay|VanLange|Huang|Critcher|Inbar|Rottenstrich|Graham|Bauer|Alter|Hauser|Ross.Slate1,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,698,12,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,2,41.143,1,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Ross.Slate1|Anderson|VanLange|Graham|Bauer|Hauser|Alter|Critcher|Inbar|Kay|Rottenstrich|Huang,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection,699,7,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,29.838,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Ross.Slate1|Inbar|Anderson|VanLange|Kay|Miyamoto|Bauer|Alter|Rottenstrich|Critcher|Graham|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,701,1,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,,,,2,35.072,1,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Miyamoto|Graham|Critcher|Anderson|Alter|Bauer|Inbar|Rottenstrich|Hauser|VanLange|Ross.Slate1|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,703,10,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,2,74.929,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Ross.Slate1|Hauser|Bauer|VanLange|Rottenstrich|Critcher|Graham|Inbar|Anderson|Miyamoto|Kay,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),704,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,45.515,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Alter|Graham|Hauser|VanLange|Bauer|Rottenstrich|Huang|Anderson|Critcher|Inbar|Ross.Slate1|Miyamoto,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,705,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubc,1,38.703,1,,,,ubc,ubc,ubc,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Miyamoto|VanLange|Rottenstrich|Graham|Bauer|Huang|Hauser|Kay|Critcher|Ross.Slate1|Anderson|Alter,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,706,8,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,1,50.077,2,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|VanLange|Inbar|Critcher|Hauser|Graham|Ross.Slate1|Kay|Miyamoto|Huang|Anderson|Rottenstrich,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,199,6,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,1,19.536,1,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Ross.Slate1|Alter|Hauser|Bauer|Anderson|Critcher|Miyamoto|Graham|Rottenstrich|Kay|Inbar|VanLange,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,200,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,66,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Anderson|VanLange|Alter|Hauser|Bauer|Inbar|Kay|Miyamoto|Critcher|Ross.Slate1|Huang|Graham,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five,201,5,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,47.996,1,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Rottenstrich|Kay|Bauer|Anderson|Miyamoto|Hauser|VanLange|Critcher|Inbar|Graham|Huang|Ross.Slate1,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,202,7,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,2,27.256,1,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Critcher|Alter|Rottenstrich|Inbar|Kay|Anderson|Miyamoto|Hauser|Ross.Slate1|VanLange|Bauer|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,207,9,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,52.451,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Alter|VanLange|Inbar|Graham|Kay|Anderson|Bauer|Miyamoto|Rottenstrich|Huang|Hauser,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),208,13,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,2,34.28,1,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Anderson|Miyamoto|Rottenstrich|Hauser|Inbar|Graham|Ross.Slate1|Critcher|Bauer|VanLange|Kay|Alter,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,211,5,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,89.012,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Bauer|Critcher|Kay|Alter|Hauser|Miyamoto|Inbar|Huang|Anderson|VanLange|Rottenstrich|Ross.Slate1,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.),213,6,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,1,31.298,1,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Hauser|Huang|Bauer|Miyamoto|Critcher|VanLange|Graham|Kay|Anderson|Rottenstrich|Ross.Slate1|Inbar,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,214,2,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,34.817,2,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Graham|Rottenstrich|Alter|Huang|Hauser|Kay|Miyamoto|Critcher|Anderson|Ross.Slate1|Inbar,ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,216,7,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,57.856,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|VanLange|Anderson|Huang|Hauser|Ross.Slate1|Kay|Rottenstrich|Critcher|Graham|Alter|Miyamoto|Bauer,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),217,5,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,30.194,2,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|VanLange|Inbar|Ross.Slate1|Alter|Huang|Rottenstrich|Miyamoto|Bauer|Hauser|Kay|Anderson|Critcher,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,224,10,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,29.133,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Graham|Huang|Critcher|Bauer|Kay|VanLange|Ross.Slate1|Anderson|Rottenstrich|Miyamoto|Hauser|Alter,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE,226,12,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,1,36.304,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Anderson|Inbar|Hauser|Critcher|Rottenstrich|Alter|Graham|Huang|Ross.Slate1|Miyamoto|Kay|Bauer,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,238,4,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,3.057,2,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Inbar|Rottenstrich|Critcher|Huang|Ross.Slate1|Miyamoto|VanLange|Bauer|Alter|Hauser|Kay,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,243,12,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,2,31.214,1,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Alter|Hauser|Bauer|Ross.Slate1|Miyamoto|VanLange|Huang|Rottenstrich|Kay|Inbar|Graham|Critcher,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,245,3,Secondary,all,TRUE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,,,,1,2.608,2,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Graham|VanLange|Huang|Ross.Slate1|Bauer|Kay|Rottenstrich|Hauser|Miyamoto|Inbar|Alter|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,253,9,Secondary,all,FALSE
ML2_Slate1_CanadaEng_Inlab_execution_illegal_DEPLOY_r.csv,ubctab,1,29.309,1,,,,ubc,ubc,ubctab,Canada,"University of British Columbia, Vancouver, Canada",English,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Huang|Critcher|Miyamoto|Ross.Slate1|Bauer|Anderson|Graham|Hauser|Inbar|Rottenstrich|VanLange|Alter,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),254,9,Secondary,all,TRUE
