study.labels,source.Source,loc,dens,offset,offset_dens,offset_fix,offset_densN,tsize,relSize
"Correspondence Bias (Miyamoto & Kitayama, 2002)",leuven,0.61526,0.329329639134227,25,25.3293296391342,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",lundon,0.55994,0.156227887064703,25,25.1562278870647,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",marian,0.65458,0.444204554342648,25,25.4442045543427,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",mturk,0.65827,0.447689969893029,25,25.447689969893,25.2,3,27,25.5
"Correspondence Bias (Miyamoto & Kitayama, 2002)",mturk_india,0.6452,0.428346294403398,25,25.4283462944034,25.2,3,27,25.5
"Correspondence Bias (Miyamoto & Kitayama, 2002)",navarra,0.64252,0.422094041848487,25,25.4220940418485,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",ntnu,0.76568,0.252527803834091,25,25.2525278038341,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",occid,0.60493,0.288286442817074,25,25.2882864428171,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",plu,0.76257,0.266833750858661,25,25.2668337508587,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",poitiers,0.61343,0.322073587063539,25,25.3220735870635,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",potsdam,0.52294,0.0877007021790287,25,25.087700702179,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",pscio,0.75923,0.281529131933357,25,25.2815291319334,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",psuabington,0.68883,0.426804072943015,25,25.426804072943,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",psumain,0.72964,0.368408872712476,25,25.3684088727125,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",purkyne,0.85093,0.0269983965968306,25,25.0269983965968,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",sandiegosu,0.74931,0.319772264154052,25,25.3197722641541,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",santiagoon,0.70525,0.40207470233755,25,25.4020747023376,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",swps,0.65712,0.446763220235801,25,25.4467632202358,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",tamu,0.73357,0.361265538599077,25,25.3612655385991,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",tilburg,0.71371,0.390818213890455,25,25.3908182138905,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",tilburgcaf,0.73371,0.360994113511028,25,25.360994113511,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",tilburgcomm,0.76945,0.234554089413856,25,25.2345540894139,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",toronto,0.68277,0.435693349083766,25,25.4356933490838,25.2,3,27,25.5
"Correspondence Bias (Miyamoto & Kitayama, 2002)",tufts,0.53915,0.119992036189806,25,25.1199920361898,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",ubc,0.66815,0.449392027536699,25,25.4493920275367,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",ucron,0.67677,0.443094422589048,25,25.4430944225891,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",udd,0.65675,0.44643091403726,25,25.4464309140373,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",ufl,0.69857,0.411781802316143,25,25.4117818023161,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",uiuc,0.66024,0.448887122076153,25,25.4488871220762,25.2,3,27,25.5
"Correspondence Bias (Miyamoto & Kitayama, 2002)",umich,0.60136,0.274341277555484,25,25.2743412775555,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",unam,0.69095,0.423531216444993,25,25.423531216445,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",unibelgrade,0.65439,0.44397782178232,25,25.4439778217823,25.2,1,27,25.1666666666667
"Correspondence Bias (Miyamoto & Kitayama, 2002)",uva,0.68238,0.436232206792757,25,25.4362322067928,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",vuamsterdam,0.68127,0.437714432897958,25,25.437714432898,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",vuw,0.6368,0.40650457559973,25,25.4065045755997,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",washlee,0.57063,0.177761200597057,25,25.1777612005971,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",wilfredlaur,0.73217,0.363932504130128,25,25.3639325041301,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",williampat,0.6902,0.424693677292428,25,25.4246936772924,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",winchester,0.74969,0.318491621698686,25,25.3184916216987,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",wpi,0.71445,0.38986602042204,25,25.389866020422,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",wroclaw,0.73895,0.349640666074057,25,25.3496406660741,25.2,2,27,25.3333333333333
"Correspondence Bias (Miyamoto & Kitayama, 2002)",zhejiang,0.6449,0.427695794964253,25,25.4276957949643,25.2,2,27,25.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",badaniaon,0.289796439964102,0.291652557831477,28,26.2916525578315,28.2,1,28,26.1666666666667
"Disgust & Homophobia (Inbar et al., 2009)",bc,0.259084363960346,0.334754944327327,28,26.3347549443273,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",bilgi,-0.0170692114282292,0.435521321951746,28,26.4355213219518,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",brasilia,-0.181586754038863,0.339711127228017,28,26.339711127228,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",cas,-0.0737037484273393,0.449833750899024,28,26.449833750899,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",doshisha,0.124456669980436,0.40445503476116,28,26.4044550347612,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",eindhoven,-0.201320257144441,0.300417302441915,28,26.3004173024419,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",elte,-0.0373992922128267,0.443740060806802,28,26.4437400608068,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",hawaiion,0.133194853338927,0.40396476628421,28,26.4039647662842,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",hkust,0.0206997567556473,0.419285433252268,28,26.4192854332523,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",hunancomp,-0.177787442419658,0.346852438984593,28,26.3468524389846,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",ithaca,-0.0917065562039733,0.446084480857163,28,26.4460844808572,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",johannesburg,0.0351799780240972,0.414365435906114,28,26.4143654359061,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",koc,-0.0837049362561711,0.448422570908893,28,26.4484225709089,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",lausanne,0.417869010357844,0.104221060826032,28,26.104221060826,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",leuven,0.104786155356917,0.405113964306198,28,26.4051139643062,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",lundon,0.370158227833466,0.164475415023652,28,26.1644754150237,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",marian,0.29076523260507,0.290159091665848,28,26.2901590916659,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",mturk,0.181875803020706,0.394778925717371,28,26.3947789257174,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",mturk_india,0.164080506487474,0.399831591878611,28,26.3998315918786,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",navarra,0.174227163316903,0.397247979397832,28,26.3972479793978,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",ntnu,-0.219366789142902,0.262654842302548,28,26.2626548423026,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",occid,0.250801540830129,0.344660837560563,28,26.3446608375606,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",plu,0.200247252726895,0.386686952199329,28,26.3866869521993,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",poitiers,-0.428091858122473,0.0755478880779315,28,26.0755478880779,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",potsdam,-0.161571592765753,0.375259767554467,28,26.3752597675545,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",pscio,-0.0598118878685951,0.44933613464653,28,26.4493361346465,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",psuabington,0.262754382659843,0.330108850441261,28,26.3301088504413,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",psumain,0.029199468344283,0.416261662646287,28,26.4162616626463,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",purkyne,0.0363259577711631,0.414023556554044,28,26.4140235565541,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",sandiegosu,0.164550213772162,0.399724439135776,28,26.3997244391358,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",santiagoon,-0.0823207508077224,0.448715453153403,28,26.4487154531534,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",swps,-0.118984588462495,0.429319784817126,28,26.4293197848171,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",tamu,-0.185758901527353,0.331686048218649,28,26.3316860482187,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",tilburg,-0.122548111981546,0.426079831918461,28,26.4260798319185,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",tilburgcaf,-0.191133493256527,0.32109988050009,28,26.3210998805001,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",tilburgcomm,0.294183024547796,0.284850713209819,28,26.2848507132098,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",toronto,-0.072840585495428,0.449880294163631,28,26.4498802941636,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",tufts,-0.164906269929141,0.369715151562454,28,26.3697151515625,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",ubc,-0.315859624698874,0.104871821409121,28,26.1048718214091,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",ucron,0.116018586832423,0.404780053226899,28,26.4047800532269,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",udd,0.238690833972763,0.357621381547966,28,26.357621381548,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",ufl,0.406523364892498,0.117064430299082,28,26.1170644302991,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",uiuc,-0.0599136909888381,0.449350128982389,28,26.4493501289824,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",umich,0.00970338487031005,0.423678525518818,28,26.4236785255188,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",unam,0.0937786343529207,0.405489141072462,28,26.4054891410725,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",unibelgrade,-0.0499018678584329,0.44747334401643,28,26.4474733440164,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",uniporto,-0.0970029024013734,0.443907593365378,28,26.4439075933654,28.2,1,28,26.1666666666667
"Disgust & Homophobia (Inbar et al., 2009)",uva,0.039031077448974,0.413243552256292,28,26.4132435522563,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",vuamsterdam,-0.0650726995428284,0.449829295236249,28,26.4498292952363,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",vuw,-0.173445584331709,0.354805829925807,28,26.3548058299258,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",washlee,-0.456883579019673,0.0702387656558499,28,26.0702387656559,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",wilfredlaur,0.138253096258286,0.403582783381438,28,26.4035827833814,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",williampat,0.0901313529333745,0.405653224054883,28,26.4056532240549,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",winchester,0.234224945416369,0.361934745548011,28,26.361934745548,28.2,3,28,26.5
"Disgust & Homophobia (Inbar et al., 2009)",wpi,0.0926008273584646,0.405540041709688,28,26.4055400417097,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",wroclaw,-0.445266111852823,0.0729556510577575,28,26.0729556510578,28.2,2,28,26.3333333333333
"Disgust & Homophobia (Inbar et al., 2009)",zhejiang,0.265272153031519,0.326826913730524,28,26.3268269137305,28.2,2,28,26.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",amity,-0.119457367729488,0.398726713161186,27,27.3987267131612,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",amityon,-0.0629507819535425,0.436015910572034,27,27.436015910572,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",armstrong,-0.0135961829611472,0.449027622114997,27,27.449027622115,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",aus2,-0.359021716128798,0.122290281758981,27,27.122290281759,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",badaniaon,-0.222614561560279,0.343578965818025,27,27.343578965818,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",bogota,-0.344254219319703,0.142489429440811,27,27.1424894294408,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",brookcuny,0.0129209246173023,0.435599308065257,27,27.4355993080653,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",carleton,0.20663803440534,0.151378900895426,27,27.1513789008954,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",cas,-0.509313581327596,0.0387924882089436,27,27.0387924882089,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",csunorthonline,-0.0468356150860599,0.444542203898452,27,27.4445422038985,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",fmkbelgrade,0.0562069413965301,0.38133972539319,27,27.3813397253932,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",georgefox,-0.0477274361454961,0.444154974155783,27,27.4441549741558,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",hawaiion,-0.189770995594546,0.368858743132798,27,27.3688587431328,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",help,-0.271075674159698,0.272522878935409,27,27.2725228789354,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",isb,0.0834936210549692,0.332987987516972,27,27.332987987517,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",jmu,0.1097273061556,0.28357296948676,27,27.2835729694868,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",jos,-0.190687475139453,0.368375105603282,27,27.3683751056033,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",kenyon,0.24372211930156,0.1186631693675,27,27.1186631693675,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",krakowon,0.0755874725663426,0.347621906819064,27,27.3476219068191,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",kwazulu,-0.213764045793361,0.352156090588435,27,27.3521560905884,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",louvain,-0.0330267602055797,0.448951846818907,27,27.4489518468189,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",loyola,-0.0109197587724071,0.44843090027038,27,27.4484309002704,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",lse,-0.205138618148425,0.359152873218952,27,27.359152873219,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",mcdanielonline,-0.0115222646181897,0.44856593982757,27,27.4485659398276,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",metu,-0.191925554031527,0.367687070875201,27,27.3676870708752,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",moralsense,-0.126372303097254,0.395075154908338,27,27.3950751549083,27.2,,29,
"Assimilation & Contrast (Schwarz et al., 1991)",mturk,-0.226319965786662,0.33955446401289,27,27.3395544640129,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",mturk_india,0.253154921243996,0.110157889404865,27,27.1101578894049,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",munich,-0.115860720693147,0.400768256193248,27,27.4007682561933,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",northumbria,0.123309629167047,0.258985638744236,27,27.2589856387442,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",osnabruck,0.0283084889174442,0.420485647713607,27,27.4204856477136,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",ouhk,0.112579451367671,0.27830531347001,27,27.27830531347,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",padua,0.222097719756378,0.137663095815068,27,27.1376630958151,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",pascal,-0.44017574615684,0.0600562728374201,27,27.0600562728374,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",psualtoona,0.0145861978903182,0.434223365816121,27,27.4342233658161,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",puc,-0.257969608697481,0.295214765192742,27,27.2952147651927,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",queensland2,-0.172786134516636,0.376517997481341,27,27.3765179974813,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",ritonline,-0.00979132942332067,0.448082874736641,27,27.4480828747366,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",rotterdam,-0.0693322970510913,0.431955877439386,27,27.4319558774394,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",salford,0.00426930675386411,0.441746145517925,27,27.4417461455179,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",seznam,-0.0970117480034267,0.41276599676348,27,27.4127659967635,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",seznamon,-0.0238013942416195,0.449987268614847,27,27.4499872686149,27.2,3,29,27.5
"Assimilation & Contrast (Schwarz et al., 1991)",simmons,-0.233199014091072,0.331392277077978,27,27.331392277078,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",swps,-0.0768383743921606,0.426868627192958,27,27.426868627193,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",tamu,-0.168930346225187,0.377995749336694,27,27.3779957493367,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",tamucc,0.216350895075866,0.142702792595203,27,27.1427027925952,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",tanzania,-0.0926507179109565,0.415775575008068,27,27.4157755750081,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",tilburg,-0.681014212393375,0.0213729106225289,27,27.0213729106225,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",tilburgcaf,-0.0814103304427175,0.423678520875978,27,27.423678520876,27.2,2,29,27.3333333333333
"Assimilation & Contrast (Schwarz et al., 1991)",ulatina,-0.0105867283022185,0.448328188383958,27,27.448328188384,27.2,3,29,27.5
